ID_Post,Category,Value
124337,ArgumentsUsed,1
124337,Discriminating,0
124337,Inappropriate,0
124337,OffTopic,0
124337,PersonalStories,0
124337,PossiblyFeedback,0
124337,SentimentNegative,0
124337,SentimentNeutral,1
124337,SentimentPositive,0
124338,ArgumentsUsed,1
124338,Discriminating,0
124338,Inappropriate,0
124338,OffTopic,0
124338,PersonalStories,0
124338,PossiblyFeedback,0
124338,SentimentNegative,0
124338,SentimentNeutral,1
124338,SentimentPositive,0
124339,ArgumentsUsed,0
124339,Discriminating,0
124339,Inappropriate,0
124339,OffTopic,1
124339,PersonalStories,0
124339,PossiblyFeedback,0
124339,SentimentNegative,0
124339,SentimentNeutral,1
124339,SentimentPositive,0
124340,ArgumentsUsed,0
124340,Discriminating,0
124340,Inappropriate,0
124340,OffTopic,0
124340,PersonalStories,0
124340,PossiblyFeedback,0
124340,SentimentNegative,1
124340,SentimentNeutral,0
124340,SentimentPositive,0
124341,ArgumentsUsed,1
124341,Discriminating,0
124341,Inappropriate,0
124341,OffTopic,0
124341,PersonalStories,0
124341,PossiblyFeedback,0
124341,SentimentNegative,0
124341,SentimentNeutral,1
124341,SentimentPositive,0
124342,ArgumentsUsed,1
124342,Discriminating,0
124342,Inappropriate,0
124342,OffTopic,0
124342,PersonalStories,0
124342,PossiblyFeedback,0
124342,SentimentNegative,0
124342,SentimentNeutral,1
124342,SentimentPositive,0
124343,ArgumentsUsed,1
124343,Discriminating,0
124343,Inappropriate,0
124343,OffTopic,0
124343,PersonalStories,0
124343,PossiblyFeedback,0
124343,SentimentNegative,0
124343,SentimentNeutral,1
124343,SentimentPositive,0
124344,ArgumentsUsed,1
124344,Discriminating,0
124344,Inappropriate,0
124344,OffTopic,0
124344,PersonalStories,0
124344,PossiblyFeedback,0
124344,SentimentNegative,0
124344,SentimentNeutral,1
124344,SentimentPositive,0
124345,ArgumentsUsed,1
124345,Discriminating,0
124345,Inappropriate,0
124345,OffTopic,0
124345,PersonalStories,0
124345,PossiblyFeedback,0
124345,SentimentNegative,0
124345,SentimentNeutral,1
124345,SentimentPositive,0
124346,ArgumentsUsed,1
124346,Discriminating,0
124346,Inappropriate,0
124346,OffTopic,0
124346,PersonalStories,0
124346,PossiblyFeedback,0
124346,SentimentNegative,0
124346,SentimentNeutral,1
124346,SentimentPositive,0
124347,ArgumentsUsed,1
124347,Discriminating,0
124347,Inappropriate,0
124347,OffTopic,0
124347,PersonalStories,0
124347,PossiblyFeedback,0
124347,SentimentNegative,0
124347,SentimentNeutral,1
124347,SentimentPositive,0
124348,ArgumentsUsed,1
124348,Discriminating,0
124348,Inappropriate,0
124348,OffTopic,0
124348,PersonalStories,1
124348,PossiblyFeedback,0
124348,SentimentNegative,0
124348,SentimentNeutral,1
124348,SentimentPositive,0
124349,ArgumentsUsed,0
124349,Discriminating,0
124349,Inappropriate,0
124349,OffTopic,1
124349,PersonalStories,0
124349,PossiblyFeedback,0
124349,SentimentNegative,0
124349,SentimentNeutral,1
124349,SentimentPositive,0
124350,ArgumentsUsed,0
124350,Discriminating,0
124350,Inappropriate,0
124350,OffTopic,0
124350,PersonalStories,0
124350,PossiblyFeedback,0
124350,SentimentNegative,0
124350,SentimentNeutral,1
124350,SentimentPositive,0
124351,ArgumentsUsed,1
124351,Discriminating,0
124351,Inappropriate,0
124351,OffTopic,0
124351,PersonalStories,0
124351,PossiblyFeedback,0
124351,SentimentNegative,0
124351,SentimentNeutral,1
124351,SentimentPositive,0
124352,ArgumentsUsed,0
124352,Discriminating,0
124352,Inappropriate,0
124352,OffTopic,0
124352,PersonalStories,0
124352,PossiblyFeedback,0
124352,SentimentNegative,0
124352,SentimentNeutral,1
124352,SentimentPositive,0
124353,ArgumentsUsed,1
124353,Discriminating,0
124353,Inappropriate,0
124353,OffTopic,0
124353,PersonalStories,0
124353,PossiblyFeedback,0
124353,SentimentNegative,0
124353,SentimentNeutral,1
124353,SentimentPositive,0
124354,ArgumentsUsed,1
124354,Discriminating,0
124354,Inappropriate,0
124354,OffTopic,0
124354,PersonalStories,0
124354,PossiblyFeedback,0
124354,SentimentNegative,0
124354,SentimentNeutral,1
124354,SentimentPositive,0
124355,ArgumentsUsed,0
124355,Discriminating,0
124355,Inappropriate,1
124355,OffTopic,1
124355,PersonalStories,0
124355,PossiblyFeedback,0
124355,SentimentNegative,1
124355,SentimentNeutral,0
124355,SentimentPositive,0
124356,ArgumentsUsed,0
124356,Discriminating,0
124356,Inappropriate,0
124356,OffTopic,1
124356,PersonalStories,0
124356,PossiblyFeedback,0
124356,SentimentNegative,1
124356,SentimentNeutral,0
124356,SentimentPositive,0
124357,ArgumentsUsed,1
124357,Discriminating,0
124357,Inappropriate,0
124357,OffTopic,0
124357,PersonalStories,0
124357,PossiblyFeedback,0
124357,SentimentNegative,1
124357,SentimentNeutral,0
124357,SentimentPositive,0
124358,ArgumentsUsed,0
124358,Discriminating,0
124358,Inappropriate,0
124358,OffTopic,0
124358,PersonalStories,0
124358,PossiblyFeedback,0
124358,SentimentNegative,0
124358,SentimentNeutral,1
124358,SentimentPositive,0
124359,ArgumentsUsed,1
124359,Discriminating,0
124359,Inappropriate,0
124359,OffTopic,0
124359,PersonalStories,0
124359,PossiblyFeedback,0
124359,SentimentNegative,0
124359,SentimentNeutral,1
124359,SentimentPositive,0
124360,ArgumentsUsed,1
124360,Discriminating,0
124360,Inappropriate,0
124360,OffTopic,0
124360,PersonalStories,0
124360,PossiblyFeedback,0
124360,SentimentNegative,0
124360,SentimentNeutral,1
124360,SentimentPositive,0
124361,ArgumentsUsed,0
124361,Discriminating,0
124361,Inappropriate,0
124361,OffTopic,0
124361,PersonalStories,0
124361,PossiblyFeedback,0
124361,SentimentNegative,0
124361,SentimentNeutral,1
124361,SentimentPositive,0
124362,ArgumentsUsed,0
124362,Discriminating,0
124362,Inappropriate,0
124362,OffTopic,0
124362,PersonalStories,0
124362,PossiblyFeedback,0
124362,SentimentNegative,0
124362,SentimentNeutral,1
124362,SentimentPositive,0
124363,ArgumentsUsed,1
124363,Discriminating,0
124363,Inappropriate,0
124363,OffTopic,0
124363,PersonalStories,0
124363,PossiblyFeedback,0
124363,SentimentNegative,1
124363,SentimentNeutral,0
124363,SentimentPositive,0
124364,ArgumentsUsed,0
124364,Discriminating,0
124364,Inappropriate,0
124364,OffTopic,0
124364,PersonalStories,0
124364,PossiblyFeedback,0
124364,SentimentNegative,0
124364,SentimentNeutral,1
124364,SentimentPositive,0
124365,ArgumentsUsed,0
124365,Discriminating,1
124365,Inappropriate,0
124365,OffTopic,1
124365,PersonalStories,0
124365,PossiblyFeedback,0
124365,SentimentNegative,1
124365,SentimentNeutral,0
124365,SentimentPositive,0
124366,ArgumentsUsed,0
124366,Discriminating,1
124366,Inappropriate,0
124366,OffTopic,0
124366,PersonalStories,0
124366,PossiblyFeedback,0
124366,SentimentNegative,1
124366,SentimentNeutral,0
124366,SentimentPositive,0
124367,ArgumentsUsed,0
124367,Discriminating,0
124367,Inappropriate,0
124367,OffTopic,1
124367,PersonalStories,0
124367,PossiblyFeedback,0
124367,SentimentNegative,0
124367,SentimentNeutral,1
124367,SentimentPositive,0
124368,ArgumentsUsed,0
124368,Discriminating,0
124368,Inappropriate,0
124368,OffTopic,1
124368,PersonalStories,0
124368,PossiblyFeedback,0
124368,SentimentNegative,0
124368,SentimentNeutral,1
124368,SentimentPositive,0
124369,ArgumentsUsed,1
124369,Discriminating,0
124369,Inappropriate,0
124369,OffTopic,0
124369,PersonalStories,0
124369,PossiblyFeedback,0
124369,SentimentNegative,0
124369,SentimentNeutral,1
124369,SentimentPositive,0
124370,ArgumentsUsed,0
124370,Discriminating,0
124370,Inappropriate,0
124370,OffTopic,0
124370,PersonalStories,0
124370,PossiblyFeedback,0
124370,SentimentNegative,0
124370,SentimentNeutral,1
124370,SentimentPositive,0
124371,ArgumentsUsed,0
124371,Discriminating,0
124371,Inappropriate,0
124371,OffTopic,0
124371,PersonalStories,0
124371,PossiblyFeedback,0
124371,SentimentNegative,1
124371,SentimentNeutral,0
124371,SentimentPositive,0
124372,ArgumentsUsed,1
124372,Discriminating,1
124372,Inappropriate,0
124372,OffTopic,0
124372,PersonalStories,0
124372,PossiblyFeedback,0
124372,SentimentNegative,1
124372,SentimentNeutral,0
124372,SentimentPositive,0
124373,ArgumentsUsed,0
124373,Discriminating,0
124373,Inappropriate,0
124373,OffTopic,0
124373,PersonalStories,0
124373,PossiblyFeedback,0
124373,SentimentNegative,0
124373,SentimentNeutral,1
124373,SentimentPositive,0
124374,ArgumentsUsed,1
124374,Discriminating,0
124374,Inappropriate,0
124374,OffTopic,0
124374,PersonalStories,0
124374,PossiblyFeedback,0
124374,SentimentNegative,0
124374,SentimentNeutral,1
124374,SentimentPositive,0
124375,ArgumentsUsed,0
124375,Discriminating,0
124375,Inappropriate,0
124375,OffTopic,0
124375,PersonalStories,0
124375,PossiblyFeedback,0
124375,SentimentNegative,1
124375,SentimentNeutral,0
124375,SentimentPositive,0
124376,ArgumentsUsed,1
124376,Discriminating,0
124376,Inappropriate,0
124376,OffTopic,0
124376,PersonalStories,0
124376,PossiblyFeedback,0
124376,SentimentNegative,0
124376,SentimentNeutral,1
124376,SentimentPositive,0
124377,ArgumentsUsed,0
124377,Discriminating,0
124377,Inappropriate,0
124377,OffTopic,1
124377,PersonalStories,0
124377,PossiblyFeedback,0
124377,SentimentNegative,0
124377,SentimentNeutral,1
124377,SentimentPositive,0
124378,ArgumentsUsed,1
124378,Discriminating,0
124378,Inappropriate,0
124378,OffTopic,0
124378,PersonalStories,0
124378,PossiblyFeedback,0
124378,SentimentNegative,0
124378,SentimentNeutral,1
124378,SentimentPositive,0
124379,ArgumentsUsed,0
124379,Discriminating,0
124379,Inappropriate,0
124379,OffTopic,1
124379,PersonalStories,0
124379,PossiblyFeedback,0
124379,SentimentNegative,0
124379,SentimentNeutral,1
124379,SentimentPositive,0
124380,ArgumentsUsed,0
124380,Discriminating,1
124380,Inappropriate,0
124380,OffTopic,0
124380,PersonalStories,0
124380,PossiblyFeedback,0
124380,SentimentNegative,1
124380,SentimentNeutral,0
124380,SentimentPositive,0
124381,ArgumentsUsed,1
124381,Discriminating,1
124381,Inappropriate,0
124381,OffTopic,0
124381,PersonalStories,0
124381,PossiblyFeedback,0
124381,SentimentNegative,0
124381,SentimentNeutral,1
124381,SentimentPositive,0
124382,ArgumentsUsed,0
124382,Discriminating,0
124382,Inappropriate,0
124382,OffTopic,0
124382,PersonalStories,0
124382,PossiblyFeedback,0
124382,SentimentNegative,0
124382,SentimentNeutral,1
124382,SentimentPositive,0
124383,ArgumentsUsed,0
124383,Discriminating,0
124383,Inappropriate,0
124383,OffTopic,0
124383,PersonalStories,0
124383,PossiblyFeedback,0
124383,SentimentNegative,0
124383,SentimentNeutral,1
124383,SentimentPositive,0
124384,ArgumentsUsed,1
124384,Discriminating,0
124384,Inappropriate,0
124384,OffTopic,0
124384,PersonalStories,0
124384,PossiblyFeedback,0
124384,SentimentNegative,1
124384,SentimentNeutral,0
124384,SentimentPositive,0
124385,ArgumentsUsed,1
124385,Discriminating,0
124385,Inappropriate,0
124385,OffTopic,0
124385,PersonalStories,0
124385,PossiblyFeedback,0
124385,SentimentNegative,0
124385,SentimentNeutral,1
124385,SentimentPositive,0
124386,ArgumentsUsed,1
124386,Discriminating,0
124386,Inappropriate,0
124386,OffTopic,0
124386,PersonalStories,0
124386,PossiblyFeedback,0
124386,SentimentNegative,0
124386,SentimentNeutral,1
124386,SentimentPositive,0
124387,ArgumentsUsed,0
124387,Discriminating,0
124387,Inappropriate,0
124387,OffTopic,0
124387,PersonalStories,0
124387,PossiblyFeedback,0
124387,SentimentNegative,0
124387,SentimentNeutral,1
124387,SentimentPositive,0
124388,ArgumentsUsed,0
124388,Discriminating,0
124388,Inappropriate,0
124388,OffTopic,0
124388,PersonalStories,0
124388,PossiblyFeedback,0
124388,SentimentNegative,0
124388,SentimentNeutral,1
124388,SentimentPositive,0
124389,ArgumentsUsed,0
124389,Discriminating,0
124389,Inappropriate,0
124389,OffTopic,0
124389,PersonalStories,0
124389,PossiblyFeedback,0
124389,SentimentNegative,0
124389,SentimentNeutral,1
124389,SentimentPositive,0
124390,ArgumentsUsed,0
124390,Discriminating,0
124390,Inappropriate,0
124390,OffTopic,0
124390,PersonalStories,0
124390,PossiblyFeedback,0
124390,SentimentNegative,0
124390,SentimentNeutral,1
124390,SentimentPositive,0
124391,ArgumentsUsed,0
124391,Discriminating,1
124391,Inappropriate,0
124391,OffTopic,0
124391,PersonalStories,0
124391,PossiblyFeedback,0
124391,SentimentNegative,1
124391,SentimentNeutral,0
124391,SentimentPositive,0
124392,ArgumentsUsed,1
124392,Discriminating,0
124392,Inappropriate,0
124392,OffTopic,0
124392,PersonalStories,0
124392,PossiblyFeedback,0
124392,SentimentNegative,0
124392,SentimentNeutral,1
124392,SentimentPositive,0
124393,ArgumentsUsed,1
124393,Discriminating,0
124393,Inappropriate,0
124393,OffTopic,0
124393,PersonalStories,0
124393,PossiblyFeedback,0
124393,SentimentNegative,0
124393,SentimentNeutral,1
124393,SentimentPositive,0
124394,ArgumentsUsed,1
124394,Discriminating,0
124394,Inappropriate,0
124394,OffTopic,0
124394,PersonalStories,0
124394,PossiblyFeedback,0
124394,SentimentNegative,0
124394,SentimentNeutral,1
124394,SentimentPositive,0
124395,ArgumentsUsed,0
124395,Discriminating,0
124395,Inappropriate,0
124395,OffTopic,0
124395,PersonalStories,0
124395,PossiblyFeedback,0
124395,SentimentNegative,1
124395,SentimentNeutral,0
124395,SentimentPositive,0
124396,ArgumentsUsed,1
124396,Discriminating,0
124396,Inappropriate,0
124396,OffTopic,0
124396,PersonalStories,0
124396,PossiblyFeedback,0
124396,SentimentNegative,0
124396,SentimentNeutral,1
124396,SentimentPositive,0
124397,ArgumentsUsed,1
124397,Discriminating,1
124397,Inappropriate,0
124397,OffTopic,0
124397,PersonalStories,0
124397,PossiblyFeedback,0
124397,SentimentNegative,1
124397,SentimentNeutral,0
124397,SentimentPositive,0
124398,ArgumentsUsed,1
124398,Discriminating,0
124398,Inappropriate,0
124398,OffTopic,0
124398,PersonalStories,0
124398,PossiblyFeedback,0
124398,SentimentNegative,0
124398,SentimentNeutral,1
124398,SentimentPositive,0
124399,ArgumentsUsed,1
124399,Discriminating,0
124399,Inappropriate,0
124399,OffTopic,0
124399,PersonalStories,0
124399,PossiblyFeedback,0
124399,SentimentNegative,0
124399,SentimentNeutral,1
124399,SentimentPositive,0
124400,ArgumentsUsed,1
124400,Discriminating,0
124400,Inappropriate,0
124400,OffTopic,0
124400,PersonalStories,0
124400,PossiblyFeedback,0
124400,SentimentNegative,0
124400,SentimentNeutral,1
124400,SentimentPositive,0
124401,ArgumentsUsed,1
124401,Discriminating,0
124401,Inappropriate,0
124401,OffTopic,0
124401,PersonalStories,0
124401,PossiblyFeedback,0
124401,SentimentNegative,0
124401,SentimentNeutral,1
124401,SentimentPositive,0
124402,ArgumentsUsed,1
124402,Discriminating,0
124402,Inappropriate,0
124402,OffTopic,0
124402,PersonalStories,0
124402,PossiblyFeedback,0
124402,SentimentNegative,0
124402,SentimentNeutral,1
124402,SentimentPositive,0
124403,ArgumentsUsed,1
124403,Discriminating,0
124403,Inappropriate,0
124403,OffTopic,0
124403,PersonalStories,0
124403,PossiblyFeedback,0
124403,SentimentNegative,0
124403,SentimentNeutral,1
124403,SentimentPositive,0
124404,ArgumentsUsed,1
124404,Discriminating,0
124404,Inappropriate,0
124404,OffTopic,0
124404,PersonalStories,0
124404,PossiblyFeedback,0
124404,SentimentNegative,0
124404,SentimentNeutral,1
124404,SentimentPositive,0
124405,ArgumentsUsed,1
124405,Discriminating,0
124405,Inappropriate,0
124405,OffTopic,0
124405,PersonalStories,0
124405,PossiblyFeedback,0
124405,SentimentNegative,0
124405,SentimentNeutral,1
124405,SentimentPositive,0
124406,ArgumentsUsed,0
124406,Discriminating,0
124406,Inappropriate,0
124406,OffTopic,0
124406,PersonalStories,0
124406,PossiblyFeedback,0
124406,SentimentNegative,0
124406,SentimentNeutral,1
124406,SentimentPositive,0
124407,ArgumentsUsed,0
124407,Discriminating,0
124407,Inappropriate,0
124407,OffTopic,0
124407,PersonalStories,0
124407,PossiblyFeedback,0
124407,SentimentNegative,0
124407,SentimentNeutral,1
124407,SentimentPositive,0
124408,ArgumentsUsed,1
124408,Discriminating,0
124408,Inappropriate,1
124408,OffTopic,0
124408,PersonalStories,0
124408,PossiblyFeedback,0
124408,SentimentNegative,1
124408,SentimentNeutral,0
124408,SentimentPositive,0
124409,ArgumentsUsed,0
124409,Discriminating,0
124409,Inappropriate,0
124409,OffTopic,0
124409,PersonalStories,0
124409,PossiblyFeedback,0
124409,SentimentNegative,0
124409,SentimentNeutral,1
124409,SentimentPositive,0
124410,ArgumentsUsed,1
124410,Discriminating,0
124410,Inappropriate,0
124410,OffTopic,0
124410,PersonalStories,0
124410,PossiblyFeedback,0
124410,SentimentNegative,0
124410,SentimentNeutral,1
124410,SentimentPositive,0
124411,ArgumentsUsed,1
124411,Discriminating,0
124411,Inappropriate,0
124411,OffTopic,0
124411,PersonalStories,0
124411,PossiblyFeedback,0
124411,SentimentNegative,1
124411,SentimentNeutral,0
124411,SentimentPositive,0
124412,ArgumentsUsed,1
124412,Discriminating,0
124412,Inappropriate,0
124412,OffTopic,0
124412,PersonalStories,0
124412,PossiblyFeedback,0
124412,SentimentNegative,0
124412,SentimentNeutral,1
124412,SentimentPositive,0
124413,ArgumentsUsed,1
124413,Discriminating,0
124413,Inappropriate,0
124413,OffTopic,0
124413,PersonalStories,0
124413,PossiblyFeedback,0
124413,SentimentNegative,0
124413,SentimentNeutral,1
